[run number],density,wind-direction,fighting-strategy,wind-velocity,[step],burned-trees,initial-trees
87,52,N,No fighting,25,221,234,56544
88,54,N,No fighting,25,281,537,58641
89,56,N,No fighting,25,361,391,60681
90,58,N,No fighting,25,821,1281,63044
60,62,N,No fighting,15,3361,56519,67327
61,64,N,No fighting,15,2021,64121,69484
62,66,N,No fighting,15,1861,67622,71503
91,60,N,No fighting,25,1961,13695,65346
64,70,N,No fighting,15,1841,74239,75803
97,40,N,No fighting,30,81,11,43519
76,62,N,No fighting,20,2821,52053,67135
98,42,N,No fighting,30,201,85,45548
100,46,N,No fighting,30,121,61,50025
99,44,N,No fighting,30,161,80,47955
101,48,N,No fighting,30,181,117,52101
102,50,N,No fighting,30,141,76,54443
103,52,N,No fighting,30,121,41,56435
104,54,N,No fighting,30,341,460,58696
105,56,N,No fighting,30,281,529,60597
77,64,N,No fighting,20,2421,62817,69186
106,58,N,No fighting,30,261,369,62925
92,62,N,No fighting,25,2421,51796,67235
78,66,N,No fighting,20,1901,67346,71411
63,68,N,No fighting,15,1781,71431,73895
79,68,N,No fighting,20,1841,71534,74141
107,60,N,No fighting,30,2721,12654,64978
113,40,N,No fighting,35,81,17,43358
114,42,N,No fighting,35,121,41,45397
115,44,N,No fighting,35,101,35,47648
116,46,N,No fighting,35,81,14,49766
80,70,N,No fighting,20,1781,73985,75794
117,48,N,No fighting,35,201,77,51722
93,64,N,No fighting,25,2181,62403,69534
118,50,N,No fighting,35,201,166,53933
121,56,N,No fighting,35,181,222,60906
119,52,N,No fighting,35,301,303,56351
122,58,N,No fighting,35,181,258,62874
120,54,N,No fighting,35,461,779,58309
123,60,N,No fighting,35,1581,7376,65152
94,66,N,No fighting,25,2021,66913,71605
108,62,N,No fighting,30,3261,41747,67203
129,40,N,No fighting,40,76,28,43168
95,68,N,No fighting,25,1981,70981,73904
130,42,N,No fighting,40,136,36,45720
131,44,N,No fighting,40,121,62,47693
132,46,N,No fighting,40,91,42,49902
96,70,N,No fighting,25,1821,73861,75793
134,50,N,No fighting,40,106,66,54397
133,48,N,No fighting,40,136,79,51953
135,52,N,No fighting,40,181,295,56400
136,54,N,No fighting,40,166,138,58515
138,58,N,No fighting,40,196,267,62707
137,56,N,No fighting,40,316,444,61082
109,64,N,No fighting,30,2321,58746,69388
139,60,N,No fighting,40,1366,10789,65058
140,62,N,No fighting,40,1681,9554,67234
110,66,N,No fighting,30,2041,66919,71740
145,40,N,No fighting,45,91,11,43442
146,42,N,No fighting,45,136,37,45700
111,68,N,No fighting,30,2001,70522,73745
147,44,N,No fighting,45,76,17,47706
148,46,N,No fighting,45,151,84,49846
124,62,N,No fighting,35,3521,50740,67389
149,48,N,No fighting,45,76,57,52086
150,50,N,No fighting,45,136,115,54171
151,52,N,No fighting,45,151,202,56187
153,56,N,No fighting,45,151,72,61017
152,54,N,No fighting,45,226,355,58729
126,66,N,No fighting,35,2021,66061,71365
155,60,N,No fighting,45,406,679,65209
154,58,N,No fighting,45,676,1686,62745
156,62,N,No fighting,45,541,2433,67273
125,64,N,No fighting,35,4181,60826,69787
161,40,N,No fighting,50,76,24,43546
162,42,N,No fighting,50,136,48,45656
163,44,N,No fighting,50,91,58,47558
127,68,N,No fighting,35,2041,70198,73849
141,64,N,No fighting,40,3286,50028,69306
165,48,N,No fighting,50,106,57,52077
164,46,N,No fighting,50,121,82,49753
166,50,N,No fighting,50,76,47,54138
167,52,N,No fighting,50,121,193,56627
168,54,N,No fighting,50,166,151,58635
170,58,N,No fighting,50,271,498,62753
169,56,N,No fighting,50,616,1185,60705
142,66,N,No fighting,40,2326,64661,71683
