[run number],density,wind-direction,fighting-strategy,wind-velocity,[step],burned-trees,initial-trees
344,50,N,Density & wind,65,81,42,54307
345,52,N,Density & wind,65,81,46,56515
346,54,N,Density & wind,65,101,72,58514
347,56,N,Density & wind,65,81,26,60539
348,58,N,Density & wind,65,101,178,62791
349,60,N,Density & wind,65,101,133,64885
350,62,N,Density & wind,65,101,151,67643
351,64,N,Density & wind,65,121,327,69376
352,66,N,Density & wind,65,161,461,71720
353,68,N,Density & wind,65,241,710,74091
354,70,N,Density & wind,65,261,1186,76016
355,72,N,Density & wind,65,221,1020,77946
356,74,N,Density & wind,65,241,1123,80022
357,76,N,Density & wind,65,781,5971,82413
358,78,N,Density & wind,65,641,3673,84551
359,80,N,Density & wind,65,541,4977,86897
360,82,N,Density & wind,65,1081,14499,89095
308,82,N,Density & wind,55,1381,39691,88945
361,84,N,Density & wind,65,1121,19747,91078
333,80,N,Density & wind,60,1441,31709,86785
363,88,N,Density & wind,65,1101,27757,95341
365,40,N,Density & wind,70,81,35,43440
366,42,N,Density & wind,70,81,28,45495
362,86,N,Density & wind,65,1161,31934,93456
367,44,N,Density & wind,70,101,48,47434
369,48,N,Density & wind,70,81,43,52251
368,46,N,Density & wind,70,81,40,49814
370,50,N,Density & wind,70,81,53,54321
371,52,N,Density & wind,70,81,45,56398
373,56,N,Density & wind,70,101,75,60586
372,54,N,Density & wind,70,101,111,58927
375,60,N,Density & wind,70,121,192,65014
374,58,N,Density & wind,70,141,257,62956
376,62,N,Density & wind,70,121,249,67259
377,64,N,Density & wind,70,161,421,69420
378,66,N,Density & wind,70,161,375,71491
379,68,N,Density & wind,70,201,885,73917
380,70,N,Density & wind,70,221,878,76081
382,74,N,Density & wind,70,221,1180,80387
381,72,N,Density & wind,70,281,1566,78177
384,78,N,Density & wind,70,281,1602,84570
383,76,N,Density & wind,70,401,2646,82444
386,82,N,Density & wind,70,1281,16357,88664
