[run number],density,wind-direction,fighting-strategy,wind-velocity,[step],burned-trees,initial-trees
363,88,N,Uniform,65,1261,93118,95461
392,42,N,Uniform,75,81,33,45459
393,44,N,Uniform,75,81,32,47604
394,46,N,Uniform,75,81,18,49959
395,48,N,Uniform,75,81,33,51846
396,50,N,Uniform,75,101,112,54307
397,52,N,Uniform,75,81,34,56483
398,54,N,Uniform,75,101,123,58746
399,56,N,Uniform,75,101,46,60841
400,58,N,Uniform,75,101,119,62719
401,60,N,Uniform,75,121,211,64613
402,62,N,Uniform,75,121,158,67530
403,64,N,Uniform,75,101,168,69458
404,66,N,Uniform,75,201,728,71866
364,90,N,Uniform,65,1281,95825,97618
405,68,N,Uniform,75,221,666,73783
406,70,N,Uniform,75,201,842,76131
381,72,N,Uniform,70,1361,48993,78140
407,72,N,Uniform,75,1041,21279,78129
384,78,N,Uniform,70,1661,80905,84812
386,82,N,Uniform,70,1561,85985,88937
387,84,N,Uniform,70,1461,88365,91066
385,80,N,Uniform,70,1421,82291,86796
408,74,N,Uniform,75,1401,50317,80446
409,76,N,Uniform,75,1321,58130,82554
417,40,N,Uniform,80,81,27,43352
388,86,N,Uniform,70,1381,90939,93274
418,42,N,Uniform,80,81,17,45539
420,46,N,Uniform,80,81,23,49958
419,44,N,Uniform,80,101,41,47579
421,48,N,Uniform,80,101,56,51981
422,50,N,Uniform,80,101,46,54256
424,54,N,Uniform,80,101,81,58543
423,52,N,Uniform,80,101,83,56356
425,56,N,Uniform,80,101,139,60725
426,58,N,Uniform,80,101,106,62903
427,60,N,Uniform,80,121,207,65124
428,62,N,Uniform,80,101,125,67432
390,90,N,Uniform,70,1361,95443,97673
429,64,N,Uniform,80,121,155,69299
430,66,N,Uniform,80,121,316,71534
389,88,N,Uniform,70,1341,93409,95416
431,68,N,Uniform,80,141,424,73662
410,78,N,Uniform,75,1661,62253,84749
432,70,N,Uniform,80,181,585,75827
383,76,N,Uniform,70,1801,76965,82554
433,72,N,Uniform,80,1201,27917,78420
411,80,N,Uniform,75,1801,81125,86708
413,84,N,Uniform,75,1541,87747,91148
412,82,N,Uniform,75,1601,85255,88665
434,74,N,Uniform,80,1261,43403,80326
443,40,N,Uniform,85,81,33,43070
444,42,N,Uniform,85,81,14,45569
435,76,N,Uniform,80,1221,49435,82778
436,78,N,Uniform,80,1261,42895,84357
445,44,N,Uniform,85,81,28,47839
446,46,N,Uniform,85,81,20,50074
447,48,N,Uniform,85,81,35,52154
448,50,N,Uniform,85,101,98,54282
449,52,N,Uniform,85,81,18,56268
450,54,N,Uniform,85,81,49,58553
451,56,N,Uniform,85,101,71,60662
452,58,N,Uniform,85,81,70,62955
454,62,N,Uniform,85,121,179,67175
453,60,N,Uniform,85,141,226,65239
455,64,N,Uniform,85,121,255,69286
